"","sample.id","band","band2","long","lat","country","location","pop2","pop3","gps","zone","sort.column.snps","sex","tarsus.mean","rwl.mean","bill.length.mean","bill.depth.mean","bill.width.mean","tail.mean","weight","c2.pointedness","c3.convexity","b.total.bright","b.avg.bright","b.hue","b.chrom","r.total.bright","r.avg.bright","r.hue","r.chrom","t.total.bright","t.avg.bright","t.hue","t.chrom","v.total.bright","v.avg.bright","v.hue","v.chrom","carbon.ratio","mate.id"
"1034","357","NB054","NB054",112.940552,51.607941,"russia","tataurova","tataurova","tataurova","wet.cement","tg",1034,"f",9.7,115.6666667,5.6,2.566666667,4.766666667,77.83333333,14.49,0.267865867,0.806111364,88422.065,44.07879611,659.17,0.349370757,62719.02257,31.26571414,659.17,0.41986091,15938.3848,7.945356331,640.1066667,0.521514318,43841.8581,21.85536296,659.17,0.489879536,-21.5687,"NB055"
"1035","358","NB055","NB055",112.940552,51.607941,"russia","tataurova","tataurova","tataurova","wet.cement","tg",1035,"m",9.533333333,115.8333333,5.383333333,2.566666667,4.833333333,83.83333333,14.31,0.312189413,0.667485074,79675.38717,39.71853797,681.74,0.353431911,108454.8603,54.06523446,635.7766667,0.345240376,33008.25987,16.45476564,675.05,0.47888198,51643.93493,25.74473327,675.05,0.442764307,-24.119,"NB054"
"1036","359","NB056","NB056",112.935966,51.606628,"russia","tataurova","tataurova","tataurova","fancy.feast","tg",1036,"m",9.966666667,117.6666667,5.133333333,2.4,4.583333333,101.9166667,15.32,0.329519718,0.595293852,32077.30677,16.0627475,642.78,0.462065687,59717.026,29.90336805,624.4633333,0.466192504,21412.5219,10.72234447,684.1266667,0.519618467,35485.87153,17.76959015,640.7633333,0.498486166,-19.8438,NA
"1037","36","VN96236","VN96236",62.662777,57.558842,"russia","yekaterinburg","yekaterinburg","yekaterinburg","dairy","rustica",1037,"m",11.95,130.6666667,5.45,2.866666667,4.266666667,111.5833333,17.89,0.191501089,0.613914723,78379.7357,39.24874096,638.7533333,0.322819135,121662.038,60.9224026,652.7566667,0.321839699,29829.35773,14.93708449,682.7433333,0.501256178,108144.361,54.15341062,631.3766667,0.355046361,-13.5651,NA
"1038","360","NB057","NB057",112.936623,51.607601,"russia","tataurova","tataurova","tataurova","shirtless.joe","tg",1038,"f",10.2,118.8333333,5.583333333,2.85,4.5,86.75,15.69,0.321385207,0.66440684,41030.11153,20.54587458,609.7933333,0.416572087,37925.50003,18.99123687,610.5,0.432274537,28666.35237,14.35470825,669.09,0.483507962,30711.1503,15.37864311,658.09,0.493706867,-22.8359,"NB058"
"1039","361","NB058","NB058",112.936623,51.607601,"russia","tataurova","tataurova","tataurova","shirtless.joe","tg",1039,"m",10.6,120.8333333,5.95,2.816666667,4.85,112.8333333,15.54,0.3003708,0.596299635,34652.0225,17.35203931,610.18,0.443345494,25623.61183,12.8310525,626.4066667,0.490764547,19192.14817,9.610489818,644.7066667,0.475107929,30151.03663,15.09816557,611.14,0.488640166,-22.2203,"NB057"
"1040","362","NB059","NB059",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1040,"f",11.05,118.3333333,5.916666667,2.75,4.566666667,90.5,14.58,0.255268206,0.806744887,79003.767,39.56122534,610.07,0.397496056,77384.458,38.75035453,579.77,0.390859755,24465.2157,12.25098433,684.7733333,0.500704943,54725.43227,27.40382187,603.0766667,0.497048685,NA,NA
"1041","363","NB060","NB060",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1041,"m",10.5,115.8333333,5.4,2.733333333,4.366666667,91.91666667,14.71,0.355878064,0.635696835,39121.36097,19.59006558,666.4133333,0.449638875,41846.34763,20.95460573,642.0733333,0.463878967,16492.74357,8.258759923,679.4133333,0.492043725,34365.71303,17.20866952,635.43,0.518424844,NA,NA
"1042","364","NB061","NB061",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1042,"f",10.66666667,119.8333333,5.566666667,2.783333333,4.15,92.66666667,16.34,0.338620889,0.623733539,45987.18533,23.02813487,627.4333333,0.438842227,36484.6929,18.26975108,626.7933333,0.429615012,26293.54003,13.1665198,659.3933333,0.506138454,43889.43163,21.97768234,611.4633333,0.465579978,NA,NA
"1043","365","NB062","NB062",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1043,"f",11.73333333,117,5.966666667,2.85,4.5,96.5,15.96,0.311631838,0.776346501,39124.0531,19.59141367,662.4533333,0.458167274,34893.9871,17.47320336,623.74,0.479286816,20908.2587,10.4698341,684.8,0.491491139,29764.42127,14.90456748,624.11,0.496945041,-22.3002,NA
"1044","366","NB063","NB063",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1044,"m",10.26666667,120.1666667,5.983333333,2.65,5.016666667,107.5833333,14.75,0.308293857,0.542208394,49495.98973,24.78517263,626.7933333,0.453504511,37953.15383,19.00508454,643.7266667,0.479660034,21389.15563,10.71064378,660.4,0.488951683,44483.52113,22.27517333,660.78,0.484514947,NA,NA
"1045","367","NB064","NB064",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1045,"f",11.03333333,121.6666667,6,2.95,4.616666667,90.33333333,15.29,0.348994323,0.649610034,31156.99743,15.60190157,660.02,0.487743799,29534.8026,14.78958568,643.4066667,0.487588715,23437.75543,11.73648244,669.4033333,0.476919608,36523.77097,18.28931946,626.7933333,0.483765072,NA,NA
"1046","368","NB065","NB065",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1046,"m",9.75,118.8333333,5.9,2.816666667,4.85,109,15.66,0.348034065,0.584407614,48934.4991,24.50400556,657.75,0.461834426,36177.9144,18.1161314,674.06,0.50336481,14622.09577,7.32203093,689.1066667,0.471134777,27644.0197,13.84277401,670.4066667,0.512936333,NA,NA
"1047","369","NB066","NB066",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1047,"m",10.26666667,116.6666667,5.833333333,2.5,4.5,93,14.56,0.306075412,0.852689839,120368.7127,60.0043433,675.4266667,0.315534062,70024.63733,34.90759588,595.7333333,0.438670833,15008.73233,7.481920405,690.44,0.50177255,41541.2352,20.70849212,651.4333333,0.485221225,-21.14015,NA
"1048","37","VN96237","VN96237",62.662777,57.558842,"russia","yekaterinburg","yekaterinburg","yekaterinburg","dairy","rustica",1048,"m",11.56666667,126,5.466666667,2.9,4.566666667,127.4166667,19.45,0.291443556,0.689064575,94002.53333,46.86068461,642.7933333,0.363544878,120377.853,60.0088998,589.7566667,0.352279229,17611.49247,8.779408009,679.7766667,0.513426393,72992.802,36.38723928,610.04,0.435897102,-20.347,NA
"1049","370","NB067","NB067",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1049,"f",10.25,121.3333333,5.616666667,2.9,4.5,93.75,15.1,0.30166942,0.66863477,64177.8621,32.13713676,649.7266667,0.366546145,41789.612,20.92619529,664.78,0.477376566,22846.31343,11.44031719,686.78,0.534796371,42685.1708,21.37464737,664.4,0.514793525,-21.0682,NA
"1050","371","NB068","NB068",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1050,"m",10.46666667,120.8333333,6.1,2.5,4.566666667,106.5833333,14.18,0.334028756,0.585488026,65825.0987,32.81410703,657.7266667,0.424855208,33916.676,16.90761515,682.4233333,0.50872388,26640.41893,13.28036836,682.4233333,0.504992862,38743.85273,19.31398441,644.81,0.458153249,-17.9549,NA
"1051","372","NB069","NB069",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1051,"f",9.916666667,116.3333333,5.8,2.7,4.733333333,86.33333333,13.55,0.368222602,0.763382201,42060.1885,20.96719267,631.1366667,0.504068839,49419.93167,24.63605766,653.7366667,0.460897682,27222.3183,13.57044781,686.7766667,0.486025116,65671.88903,32.73773132,664.3375,0.461162983,-21.9099,NA
"1052","373","NB070","NB070",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1052,"m",10.81666667,117.8333333,6.016666667,2.783333333,4.966666667,114.1666667,14.78,0.331276694,0.688859572,61265.33333,30.67868469,599.4333333,0.41692309,46672.7652,23.37143976,647.4333333,0.468902022,22216.4011,11.12488788,674.7533333,0.504635429,31953.68283,16.00084268,655.72,0.530021241,-21.8165,NA
"1053","374","NB071","NB071",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1053,"m",10.03333333,126,6.083333333,3.2,4.95,114.8333333,15.49,0.334276631,0.62175582,41599.17017,20.83083133,610.18,0.465365652,38629.22603,19.34362846,627.12,0.48973029,26530.19537,13.28502522,689.11,0.485862962,38545.09807,19.30150129,611.1433333,0.482572074,-19.8032,NA
"1054","375","NB072","NB072",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1054,"m",10.05,120.1666667,5.716666667,2.733333333,4.333333333,112.3333333,14.41,0.373987223,0.478882116,25915.2894,12.97711037,660.02,0.468180308,30845.52293,15.44593036,643.7266667,0.498797438,28767.9106,14.40556365,660.4,0.474721216,38974.1789,19.516364,660.02,0.486194471,NA,NA
"1055","376","NB073","NB073",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1055,"f",11.66666667,118.8333333,5.583333333,2.55,4.45,92,15.84,0.345860799,0.520398892,51747.50297,25.91262041,645.1233333,0.439395001,43727.11513,21.89640217,655.7433333,0.486485024,36402.65253,18.22866927,671.4133333,0.466694812,44772.09453,22.41967678,668.4233333,0.500669501,NA,NA
"1056","377","NB074","NB074",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1056,"m",10.91666667,119.6666667,5.816666667,2.633333333,4.416666667,108.5833333,14.27,0.37195227,0.705640787,41135.78707,20.59879172,643.4066667,0.489513656,65253.75833,32.67589301,626.7933333,0.429558629,37422.03697,18.73912717,660.02,0.449983558,34788.9042,17.42058297,660.02,0.503390304,NA,NA
"1057","378","NB075","NB075",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1057,"f",10.46666667,116.5,5.5,2.666666667,4.383333333,88,15.73,0.341550589,0.889577714,48961.8888,24.51772098,634.8,0.448624723,32845.80983,16.44757628,662.1166667,0.500826274,23394.56233,11.71485345,610.4366667,0.511724851,34902.6972,17.47756495,653.1133333,0.521683861,NA,NA
"1058","379","NB076","NB076",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1058,"m",10,117.1666667,6.333333333,2.716666667,4.95,105.75,14.19,0.37274297,0.50760052,46673.49333,23.37180437,643.4066667,0.440881801,48420.01833,24.24637873,643.7266667,0.435334917,19112.0913,9.570401252,660.4,0.45129582,25218.43487,12.62815967,659.7066667,0.48809961,NA,NA
"1059","38","VN96238","VN96238",62.662777,57.558842,"russia","yekaterinburg","yekaterinburg","yekaterinburg","dairy","rustica",1059,"f",11.11666667,125.1666667,5.266666667,3.1,4.15,NA,18.41,0.335370146,0.583029001,125374.087,62.78121532,610.18,0.328465123,110559.7167,55.36290269,610.82,0.355145601,30496.07273,15.27094278,660.02,0.520532657,101514.938,50.83371958,610.18,0.366236044,NA,NA
"1060","380","NB077","NB077",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1060,"f",10.78333333,119.1666667,5.883333333,2.7,4.633333333,93,14.91,0.365611456,0.549637549,48854.16847,24.4637799,627.1133333,0.437673191,33217.8067,16.63385413,643.4066667,0.464386483,23780.04133,11.90788249,660.4,0.458887745,42855.8475,21.46011392,643.4066667,0.483033528,NA,NA
"1061","381","NB078","NB078",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1061,"m",10.56666667,123.6666667,6.083333333,2.65,4.766666667,119.25,15.07,0.310527078,0.64983711,41355.3782,20.70875223,626.0933333,0.464666676,32734.27687,16.39172602,669.7166667,0.483711609,30092.96473,15.069086,627.1133333,0.450536719,36831.66833,18.44349942,653.4233333,0.471656866,NA,NA
"1062","382","NB079","NB079",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1062,"m",10.13333333,119.5,5.8,2.883333333,4.7,111,14.79,0.347021773,0.522870835,87305.054,43.71810416,610.18,0.365519576,45973.92033,23.02149241,653.11,0.461241624,32976.36817,16.51295351,679.4133333,0.452073313,47657.2841,23.86443871,643.7266667,0.46173064,NA,NA
"1063","384","NB081","NB081",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1063,"m",10.23333333,121.3333333,5.1,2.75,4.453333333,96.83333333,15.3,0.242270135,0.782022441,62411.4029,31.11236436,585.4233333,0.419901333,44033.1027,21.95069925,635.7233333,0.472560057,18940.21183,9.441780575,671.4333333,0.510880276,35552.4421,17.72305189,597.4033333,0.482201242,NA,NA
"1064","385","NB082","NB082",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1064,"f",9.833333333,116.6666667,5.733333333,2.7,4.6,87.5,16.38,0.27742992,0.453744429,60577.249,30.33412569,603.79,0.4103468,43046.61787,21.5556424,638.7833333,0.463917903,31996.7053,16.02238623,680.0666667,0.495127357,26346.61673,13.19309801,631.7233333,0.523345197,NA,NA
"1065","386","NB083","NB083",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1065,"f",10.23333333,115.3333333,5.75,2.616666667,4.783333333,80.58333333,15.66,0.387276919,0.63897889,70161.86023,35.13363056,625.8233333,0.343971913,54464.10833,27.27296361,661.73,0.444618722,42384.03283,21.22385219,669.4466667,0.41735666,37948.68663,19.00284759,667.1133333,0.526972181,NA,NA
"1066","387","NB084","NB084",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1066,"f",10.53333333,119.6666667,5.4,2.866666667,4.166666667,92.5,17.1,0.383633032,0.584965648,65536.04487,32.81724831,618.5,0.408744971,46921.04,23.49576365,643.4133333,0.459474892,25195.1028,12.61647611,669.7133333,0.496460252,42223.90667,21.14366884,644.43,0.46922356,NA,NA
"1067","388","NB085","NB085",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1067,"f",10.91666667,118.3333333,5.183333333,2.716666667,4.533333333,93.16666667,17.44,0.353559687,0.497015362,53844.2505,26.9625691,615.13,0.424874661,58362.94067,29.2253083,618.82,0.432663461,30819.5025,15.4329006,627.4333333,0.489043597,36759.4406,18.4073313,643.0933333,0.47387538,-22.198,NA
"1068","389","NB086","NB086",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1068,"f",10.86666667,114.6666667,5.6,2.516666667,4.566666667,72.83333333,14.23,0.205174676,0.332376475,140451.33,70.01561815,659.17,0.325661235,96939.476,48.32476371,637.0866667,0.374378579,24601.10903,12.26376323,690.07,0.523927374,67211.34453,33.5051568,659.7966667,0.41589245,NA,NA
"1069","39","VN96238.2","VN96238.2",62.662777,57.558842,"russia","yekaterinburg","yekaterinburg","yekaterinburg","dairy","rustica",1069,"m",11.85,128,5.583333333,2.9,4.1,113.9166667,19.17,0.355757382,0.707458841,94518.76607,47.3303786,643.4066667,0.35771313,105713.4947,52.93615156,576.17,0.33879562,20376.6293,10.20362008,677.0466667,0.512056723,92911.55033,46.52556351,560.8433333,0.373696755,NA,NA
"1070","390","NB087","NB087",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1070,"m",10.53333333,NA,5.633333333,2.8,4.433333333,102.5833333,15.72,NA,NA,64600.892,32.34896945,611.7833333,0.456474584,45948.16623,23.00859601,666.79,0.440836533,17110.5371,8.568120731,642.3933333,0.481334554,28416.872,14.22978067,659.3933333,0.52920394,NA,NA
"1071","391","NB088","NB088",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1071,"m",10.66666667,119.3333333,6.05,2.783333333,4.933333333,102.4166667,15.83,0.382686235,0.631500973,53595.21315,26.83786337,659.55,0.412086158,44182.14167,22.12425722,638.7366667,0.484512743,23317.48603,11.6762574,689.11,0.477715086,42863.07763,21.46373442,660.7533333,0.480179461,NA,NA
"1072","392","NB089","NB089",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1072,"f",10.15,120.3333333,5.316666667,2.533333333,4.55,90.5,16.17,0.369170766,0.510882872,35923.70837,17.98883744,653.11,0.506282234,44651.3828,22.35923025,643.0933333,0.436032269,37762.63967,18.90968436,646.1466667,0.465309307,43803.66737,21.93473579,643.7266667,0.496037056,NA,NA
"1073","393","NB090","NB090",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1073,"f",11.3,117.1666667,5.566666667,2.75,4.433333333,91.66666667,14.35,0.31769067,0.5865363,66305.67367,33.20264079,633.7466667,0.394946479,42633.604,21.34882524,659.08,0.453528631,26842.83747,13.4415811,657.14,0.46258076,37041.00933,18.54832716,673.7466667,0.473613702,NA,NA
"1074","394","NB091","NB091",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1074,"f",10.08333333,115.6666667,5.866666667,2.566666667,4.283333333,82.16666667,16.17,0.383078653,0.541679423,62526.66567,31.31029828,581.0333333,0.43348303,45268.51133,22.66825805,661.7966667,0.489393376,20283.12207,10.15679623,665.7733333,0.536602222,54366.84533,27.22425906,639.0933333,0.447505838,NA,NA
"1075","395","NB092","NB092",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1075,"m",9.833333333,116.6666667,5.25,2.8,4.25,93.16666667,15.61,0.264896389,0.825215044,124729.815,62.45859539,585.0333333,0.309136974,89900.26567,45.01765932,638.76,0.381362349,31407.9484,15.72756555,661.4033333,0.461102287,48692.88027,24.38301466,609.38,0.466487487,NA,NA
"1076","396","NB093","NB093",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1076,"m",10.98333333,116.5,5.783333333,2.716666667,4.583333333,102.0833333,15.81,0.301485664,0.647479199,68725.427,34.414335,654.1133333,0.418641316,52351.66667,26.21515607,680.1033333,0.449606057,30976.42477,15.5114796,689.42,0.504334298,30985.97973,15.51626426,653.1033333,0.499084756,NA,NA
"1077","397","NB094","NB094",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1077,"f",10.33333333,119.6666667,5.533333333,2.766666667,4.25,90.33333333,15.73,0.268155417,0.80049293,44420.0603,22.24339524,657.0666667,0.498880452,51207.10727,25.64201666,628.72,0.467426537,30391.6432,15.21864957,689.7233333,0.445471969,51677.35633,25.87749441,691.7166667,0.474975678,NA,NA
"1078","398","NB095","NB095",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1078,"f",10.48333333,120,5.85,2.933333333,4.783333333,80.58333333,14.9,0.283374512,0.751814455,63441.7428,31.76852419,615.13,0.424685356,64472.0631,32.28445824,632.1033333,0.450027472,27319.8392,13.68044026,672.42,0.502267555,53677.02063,26.87882856,602.1233333,0.485269106,NA,NA
"1079","399","NB096","NB096",114.972817,51.937939,"russia","narin.talacha","narin.talacha","narin.talacha","pc","tg",1079,"f",10.61666667,120.3333333,6.016666667,2.8,4,93.16666667,15.41,0.432116408,0.548355772,57942.15333,29.01459856,626.8,0.428895932,44851.53177,22.45945507,610.82,0.463938619,23908.6474,11.97228212,674.37,0.493989132,41057.1603,20.55941928,653.49,0.50468408,NA,NA
"1080","4","VN96204","VN96204",37.825493,56.809699,"russia","moscow","moscow","moscow","horse.barn","rustica",1080,"f",NA,123,4.6,2.633333333,4.966666667,88.75,18.69,0.299049623,0.469660084,138731.9387,69.4701746,669.09,0.309603858,134718.4903,67.46043582,630.14,0.314489163,30912.8304,15.47963465,640.39,0.507175244,120833.9253,60.50772425,623.78,0.325391606,NA,NA
